atmospheric density,dyn. pressure,mach,G force,alt(sea),met,vert. speed,ground speed,air speed,intake flow,angle of attack(total),apoapsis alt.,apoapsis time,periapsis alt.,periapsis time,Liquid Fuel,Oxidizer,open cycle thrust,closed cycle thrust
0.0,0.0,0.0,0.8076291680335999,124917.51214068779,30363.97024643328,6.753204551441734,2004.1554134698993,2004.1668701171875,0.0,-41.34552764892578,136356.70666048897,916.881008465547,124484.19789853867,1960.4556238546152,244.7961883544922,10.316679000854492,0.0,139690.40625
0.0,0.0,0.0,0.0003978470340371132,124940.08201825619,30367.05024643615,7.422590658345456,2003.8323890084646,2003.8436279296875,0.0,-52.14862632751465,136100.95201639563,900.9937399431963,124403.64514604409,1944.208006377415,243.8687744140625,9.183184623718262,0.0,0.0
0.0,0.0,0.0,0.29295310378074646,124962.91625770798,30370.09024643898,7.350801463224993,2002.4201596365372,2002.4310302734375,0.0,-50.89665699005127,134364.05330527225,875.2525999553418,124339.05790869705,1916.537304303852,240.47926330566406,5.040436267852783,0.0,50526.3125
0.0,0.0,0.0,0.00039732607547193766,124984.22221684572,30373.13024644181,6.896451301925092,2001.3476130846982,2001.358154296875,0.0,-50.300029277801514,133014.16151333658,858.4113993961696,124341.88903070556,1898.254052465445,238.218505859375,2.277296543121338,0.0,0.0
0.0,0.0,0.0,0.0003972782869823277,125005.34421153518,30376.170246444643,6.999494916595055,2001.2777791474166,2001.287841796875,0.0,-54.43598420917988,133014.16157446208,855.3713984998403,124341.8890222098,1895.214051625444,238.218505859375,2.277296543121338,0.0,0.0
0.0,0.0,0.0,0.0003972322738263756,125027.20471650525,30379.29024644755,7.103945498648611,2001.205492457355,2001.2152099609375,0.0,-57.011595726013184,133014.16161213745,852.2713992339056,124341.8890328341,1892.1140524112031,238.218505859375,2.277296543121338,0.0,0.0
0.0,0.0,0.0,0.00039718602783977985,125048.6674160558,30382.270246450324,7.2044154604646575,2001.134510642572,2001.1439208984375,0.0,-54.84648951143026,133014.16160290188,849.2713986547087,124341.8890363368,1889.1140518258703,238.218505859375,2.277296543121338,0.0,0.0
0.0,0.0,0.0,0.0003971390542574227,125069.8463764165,30385.190246453043,7.301620693020971,2001.0644574082933,2001.073486328125,0.0,-55.02337622642517,133014.1616047069,846.35139952994,124341.88904952689,1886.1940527171503,238.218505859375,2.277296543121338,0.0,0.0
0.0,0.0,0.0,0.0003970928373746574,125091.60427718086,30388.17024645582,7.399560108959052,2000.992479452693,2001.0010986328125,0.0,-57.86778450012207,133014.16162961826,843.3913995840178,124341.88905156997,1883.2340528000768,238.218505859375,2.277296543121338,0.0,0.0
0.0,0.0,0.0,0.0003970400139223784,125114.85109956074,30391.270246458706,7.502133623974515,2000.9155653458777,2000.923828125,0.0,-65.45828628540039,133014.1615777911,840.2713984034322,124341.88905060466,1880.1140515629888,238.218505859375,2.277296543121338,0.0,0.0
0.0,0.0,0.0,0.0003969919343944639,125137.35264550522,30394.25024646148,7.599463776640048,2000.8411071185812,2000.8489990234375,0.0,-71.4786376953125,133014.16159776913,837.2913983350347,124341.88905823638,1877.1340515241413,238.218505859375,2.277296543121338,0.0,0.0
0.0,0.0,0.0,0.0003966554068028927,125155.09972236236,30397.270246464293,4.50158425682552,1999.181797912419,1999.1893310546875,0.0,-75.0220718383789,130483.64353786281,859.0889822397867,124743.08456290839,1896.653518717911,236.35728454589844,0.0024622806813567877,0.0,0.0
0.0,0.0,0.0,0.00039662994095124304,125168.04239333083,30400.130246466957,4.557026101421612,1999.1353263653784,1999.142578125,0.0,-76.92251968383789,130477.45778571803,856.3716346801955,124744.28107444593,1893.9308352323978,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.03589796647429466,125181.34681977914,30403.070246469695,4.380415609845825,1999.009227268505,1999.01611328125,0.0,-76.71159362792969,130334.62978419987,857.9177966941147,124777.94766333525,1895.360252868882,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.01357690803706646,125193.83900019282,30405.950246472377,4.182001651711042,1999.2244124047522,1999.23095703125,0.0,-77.01472473144531,130609.37656108581,873.961017030766,124843.86821323482,1911.7678196882623,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.0009649834828451276,125204.80827537936,30408.930246475153,3.363170626425291,1998.9053955325307,1998.91162109375,0.0,-77.48577499389648,130121.83584166947,891.6571803266322,124955.57782378292,1929.0620309779954,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.0062773218378424644,125214.12594943051,30411.850246477872,3.103289937740164,1999.2986696136843,1999.3046875,0.0,-78.88833618164062,130619.84017589851,915.0330658841151,125021.02835256897,1953.040551886387,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.021152637898921967,125223.10097413592,30414.870246480685,2.8420721162343674,1999.8125198689986,1999.818115234375,0.0,-79.71990966796875,131285.20928996406,937.9067110881404,125078.60420692887,1976.6875837190814,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.03464403748512268,125231.4519732392,30417.85024648346,2.726177934199767,2000.108858481751,2000.1142578125,0.0,-79.71136093139648,131688.4081282732,948.2340290497232,125106.58983834449,1987.4762623586191,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.03418362885713577,125238.09638267965,30420.49024648592,2.1163504345210007,2000.053345442829,2000.0584716796875,0.0,-80.36367797851562,131588.36352424254,967.1820702362352,125161.58467555034,2006.3760978006,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.0003966600925195962,125243.62449042336,30423.430246488657,1.877277627346682,1999.9780532552256,1999.98291015625,0.0,-80.18636703491211,131491.28630067327,974.1393944532074,125182.43622859323,2013.2518580277244,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.0003966467047575861,125249.65961953998,30426.550246491563,1.9667136290723282,1999.9582997446785,1999.9627685546875,0.0,-80.67873001098633,131491.28633897472,970.9993945492254,125182.43624421628,2010.1118581814426,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.0003966335498262197,125255.85198118899,30429.63024649443,2.05426416061265,1999.9380083678504,1999.9422607421875,0.0,-80.40823745727539,131491.2863910878,967.919392530875,125182.43624956347,2007.031856224576,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.0003966187941841781,125262.35655658774,30432.730246497318,2.1421986061464264,1999.9166716319587,1999.920654296875,0.0,-80.77727890014648,131491.28642552556,964.8193937696371,125182.43626131117,2003.9318575127572,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.00039660450420342386,125269.17804117664,30435.850246500224,2.2305055134493976,1999.8942736781776,1999.89794921875,0.0,-80.62057113647461,131491.28646731493,961.6993944156825,125182.43627658312,2000.8118582198595,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.0003965883224736899,125276.36749016901,30439.010246503167,2.3197371205941004,1999.870646378207,1999.8741455078125,0.0,-80.88601303100586,131491.28649473027,958.5393929414515,125182.43628214195,1997.6518567809114,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.00039657243178226054,125283.59783886035,30442.070246506017,2.40593798636146,1999.8468646009821,1999.85009765625,0.0,-80.80034255981445,131491.28653274442,955.479395515122,125182.43630109483,1994.5918594155376,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.0003965561918448657,125291.19134048617,30445.190246508922,2.4930504622799026,1999.8218694327325,1999.8248291015625,0.0,-80.9532241821289,131491.28658334212,952.3793932956432,125182.43630686798,1991.4918572563768,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.0251018013805151,125299.19823385216,30448.330246511847,2.48732242435787,1999.7922930260106,1999.7950439453125,0.0,-80.95248031616211,131478.81518677692,952.2866313555169,125190.58155963267,1991.3944662632211,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.015038121491670609,125305.22666376084,30451.49024651479,1.5065033371583367,1999.6763558687608,1999.6788330078125,0.0,-78.51057434082031,131276.7944830542,984.3615702345312,125263.9965444291,2023.3317978092073,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.0004802380863111466,125309.57985067286,30454.610246517695,1.375006456752544,1999.792511297386,1999.7947998046875,0.0,-79.42943954467773,131438.32212887006,990.5622034100454,125276.10968459095,2029.718227000249,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.01072416640818119,125312.3973907578,30457.930246520787,0.38182085367505464,1999.552303177729,1999.554443359375,0.0,-79.10543441772461,131096.5728722664,1024.5073530973455,125309.66332430579,2063.3336143284746,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.017688266932964325,125313.26778977516,30461.170246523805,0.19103289122499428,2000.066085613412,2000.0679931640625,0.0,-80.37625885009766,131781.57477075758,1033.1522566153787,125312.65549167735,2072.7147039641854,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.030795825645327568,125313.57510181435,30464.390246526804,-0.031210914118287462,2000.6794343825434,2000.68115234375,0.0,-79.35054397583008,132599.83224498434,1041.3694963084354,125313.56058468134,0.9302796674887759,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.004012486431747675,125313.56569847686,30467.63024652982,0.05447451130780101,2000.442949766132,2000.4444580078125,0.0,-77.39665985107422,132285.24085696228,1038.4058528865642,125313.51948815666,2078.5082817096863,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.04566207528114319,125312.43923977378,30470.910246532876,-0.8796491504067883,2000.0050219956881,2000.00634765625,0.0,-77.52445220947266,131710.72337597085,1069.2908178635437,125299.31522417173,29.81846890137058,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.0456853024661541,125308.15272567433,30474.170246535912,-1.8377843946034,1999.6767314089843,1999.6778564453125,0.0,-77.88720703125,131305.87500026834,1105.2377683800084,125247.06236974394,66.2545445528599,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.0003964953648392111,125301.23955017701,30477.450246538967,-2.115334277969575,1999.5850003870978,1999.5860595703125,0.0,-78.0506591796875,131181.0407337771,1116.4993006524865,125218.6906487922,77.6799990496852,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.000396507530240342,125295.95284453174,30479.990246541332,-2.047411592962732,1999.6027105957035,1999.6036376953125,0.0,-78.24540328979492,131181.04074220592,1113.9592969953078,125218.69066449604,75.13999536668643,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.000396507530240342,125295.95284453174,30479.990246541332,-2.047411592962732,1999.6027105957035,1999.6036376953125,0.0,-78.24540328979492,131181.04074220592,1113.9592969953078,125218.69066449604,75.13999536668643,236.34925842285156,0.0,0.0,0.0
0.0,0.0,0.0,0.000396507530240342,125295.95284453174,30479.990246541332,-2.047411592962732,1999.6027105957035,1999.6036376953125,0.0,-78.24540328979492,131181.04074220592,1113.9592969953078,125218.69066449604,75.13999536668643,236.34925842285156,0.0,0.0,0.0
