atmospheric density,dyn. pressure,mach,G force,alt(sea),met,vert. speed,ground speed,air speed,intake flow,angle of attack(total),apoapsis alt.,apoapsis time,periapsis alt.,periapsis time,Liquid Fuel,Oxidizer,open cycle thrust,closed cycle thrust
0.0,0.0,0.0,0.0003584653604775667,135350.79810277186,4496.064820858184,-98.5653965812005,1862.2333103851765,1862.2532958984375,0.0,12.29448115825653,142269.27812788624,1682.6392738957084,-8080.274213886354,771.7928436737948,236.2781524658203,0.0,0.0,0.0
0.0,0.0,0.0,0.0003591229615267366,135048.01325573435,4499.1048208610155,-100.63423295089231,1863.2855939618266,1863.30517578125,0.0,13.235098719596863,142269.27814095106,1679.5992739573617,-8080.274201810127,768.7528437097028,236.2781524658203,0.0,0.0,0.0
0.0,0.0,0.0,0.0,117864.43181564834,4619.5795962524135,-177.69650297212962,1923.4817615325603,1923.48779296875,0.0,27.13865041732788,142269.40351670538,1557.1435637830664,-8080.353939549997,646.2970868000241,236.2781524658203,0.0,0.0,0.0
0.0,0.0,0.0,0.0,89575.51461043267,4753.5795962524135,-239.35336264642658,2024.8610240791895,2024.861083984375,0.0,37.612921714782715,142269.40351670538,1423.1435637830664,-8080.353939549997,512.2970868000241,236.2781524658203,0.0,0.0,0.0
5.3464653149148944e-08,0.1176738291978836,7.11585807800293,0.0003399655397515744,69688.534079373,4835.09959625348,-258.1267265679583,2098.0745876153846,2098.07763671875,0.0,39.714595794677734,142268.9958085519,1343.6235724251749,-8080.657483321265,432.77782379606106,236.2781524658203,0.0,0.0,0.0
6.831552923358686e-07,1.5078703165054321,7.125608921051025,0.0014285064535215497,68882.3584207712,4838.199596256367,-258.51431459032455,2101.05095412124,2101.05419921875,0.0,38.070682525634766,142250.54459099902,1340.5171411858637,-8095.4777859238675,429.70546387135823,236.2781524658203,0.0,0.0,0.0
1.9038654954783851e-06,4.213507652282715,7.108571529388428,0.004329316318035126,68100.92448277841,4841.2195962591795,-258.85281789521184,2103.865737792494,2103.869140625,0.0,40.290892601013184,142185.3788131819,1337.5468682845305,-8147.273514346802,426.8549606731549,236.2781524658203,0.0,0.0,0.0
3.7700381199101685e-06,8.366459846496582,7.08931303024292,0.00831676833331585,67271.86556225712,4844.439596262178,-259.16867012732723,2106.746119098135,2106.75,0.0,37.96898937225342,142044.4497526181,1334.4545578701213,-8257.065673568752,424.01937349984087,236.2781524658203,0.0,0.0,0.0
6.082963864173507e-06,13.534296989440918,7.074316501617432,0.0073136379942297935,66462.62367831264,4847.559596265084,-259.4431856393851,2109.475067174433,2109.47900390625,0.0,40.36638259887695,141850.27582013898,1331.4827329431027,-8407.53984517185,421.4004078362625,236.2781524658203,0.0,0.0,0.0
8.816095942165703e-06,19.664440155029297,7.064198970794678,0.01878139190375805,65652.55955024727,4850.659596267971,-259.64946243419524,2112.11111686775,2112.115478515625,0.0,30.19229793548584,141580.0129976907,1328.5645377329336,-8597.075038561947,418.9528942246925,236.2781524658203,0.0,0.0,0.0
